% # iter+eval+sigma+axisratio+stddevratio+diag(D) (randomSeed=895229361, Fri Mar 13 20:04:39 2015)
34	442	4.8611e-03	1.59e+00	1.13233	0.852695	0.890351	0.891829	0.902548	0.909997	0.916699	0.916793	0.925272	0.934247	0.943684	0.961643	0.969652	0.980805	0.994782	0.998976	1.02561	1.03325	1.06347	1.11625	1.16256	1.35422
35	455	4.8324e-03	1.59e+00	1.13374	0.849214	0.886956	0.890278	0.905434	0.907097	0.913898	0.924037	0.929721	0.930283	0.939624	0.963046	0.965889	0.977602	0.99474	0.997381	1.02216	1.03466	1.06155	1.11821	1.16223	1.35329
36	468	4.6616e-03	1.60e+00	1.13552	0.845007	0.883164	0.889202	0.902293	0.905642	0.912674	0.92092	0.92582	0.932597	0.941817	0.962366	0.968343	0.975335	0.991776	0.998304	1.02772	1.03351	1.06858	1.11793	1.1641	1.34987
37	481	4.5949e-03	1.60e+00	1.13659	0.840761	0.879992	0.887335	0.89955	0.904377	0.911335	0.917009	0.92347	0.931281	0.939765	0.960876	0.965828	0.973133	0.990536	0.99593	1.02583	1.03119	1.07477	1.12048	1.169	1.34597
38	494	4.5604e-03	1.63e+00	1.1432	0.836579	0.876853	0.883701	0.898731	0.90151	0.908097	0.915311	0.920205	0.929347	0.938301	0.958322	0.963107	0.971689	0.987143	0.992453	1.02096	1.03474	1.07719	1.11818	1.16999	1.36401
39	507	4.6032e-03	1.64e+00	1.14845	0.833058	0.878174	0.886956	0.896225	0.89897	0.909453	0.918176	0.924584	0.933405	0.937839	0.956928	0.960487	0.972862	0.984892	0.990447	1.01685	1.03738	1.07895	1.11517	1.16836	1.36296
40	520	4.6359e-03	1.64e+00	1.15094	0.828861	0.878359	0.887806	0.895891	0.899006	0.910029	0.915399	0.922629	0.931138	0.934532	0.95329	0.957382	0.969382	0.983757	1.00034	1.014	1.03321	1.08894	1.11339	1.16542	1.36308
41	533	4.6848e-03	1.65e+00	1.15428	0.825153	0.875253	0.884923	0.893973	0.897691	0.907768	0.916334	0.919729	0.929031	0.934292	0.949371	0.956789	0.970099	0.979012	1.00427	1.01648	1.03179	1.09355	1.11301	1.17027	1.36047
42	546	4.7013e-03	1.66e+00	1.15612	0.821244	0.874393	0.881041	0.892967	0.89876	0.904911	0.912345	0.923019	0.927466	0.930102	0.944812	0.954953	0.967324	0.977549	1.00259	1.02224	1.02737	1.10576	1.12201	1.16789	1.3644
43	559	4.5777e-03	1.68e+00	1.1629	0.817486	0.872586	0.880936	0.88951	0.895035	0.903237	0.910544	0.919387	0.924634	0.931347	0.942322	0.952335	0.967885	0.980063	0.998624	1.02175	1.02519	1.10971	1.11991	1.16576	1.37027
44	572	4.4999e-03	1.69e+00	1.16771	0.813183	0.869705	0.880453	0.885431	0.895295	0.900242	0.908252	0.915863	0.922418	0.929173	0.939456	0.949263	0.964323	0.980542	0.999976	1.02163	1.02705	1.11343	1.12274	1.16219	1.37339
45	585	4.5612e-03	1.70e+00	1.17411	0.80922	0.867011	0.876494	0.886981	0.893901	0.899652	0.904871	0.914633	0.924996	0.930011	0.941311	0.95615	0.960479	0.985145	1.00391	1.02243	1.02696	1.1119	1.12165	1.16431	1.37759
46	598	4.7370e-03	1.72e+00	1.19294	0.80512	0.864195	0.872203	0.883473	0.892863	0.898284	0.905058	0.91595	0.922822	0.926531	0.936917	0.954285	0.957554	0.982893	1.013	1.01891	1.03283	1.11403	1.13441	1.16745	1.38331
47	611	5.0990e-03	1.74e+00	1.2049	0.801022	0.868208	0.869967	0.882013	0.89154	0.894672	0.905283	0.915435	0.921001	0.924972	0.934887	0.951512	0.967489	0.987495	1.01046	1.02071	1.0369	1.11059	1.14415	1.1669	1.39672
48	624	5.2489e-03	1.76e+00	1.21729	0.797619	0.864531	0.869274	0.879784	0.889431	0.894128	0.904167	0.911868	0.917172	0.929297	0.93541	0.95485	0.968879	0.990576	1.01293	1.0257	1.03554	1.10551	1.15265	1.17327	1.40345
49	637	5.2534e-03	1.77e+00	1.23438	0.795602	0.862143	0.867067	0.87574	0.889011	0.892757	0.901791	0.909653	0.924213	0.928588	0.932835	0.954902	0.97078	0.989188	1.01018	1.02528	1.03985	1.10305	1.14856	1.18071	1.40829
50	650	5.1710e-03	1.78e+00	1.24693	0.792129	0.861284	0.863166	0.872716	0.885411	0.890727	0.897459	0.906053	0.923994	0.927359	0.935856	0.954955	0.974238	0.990947	1.00977	1.02219	1.03892	1.09955	1.14902	1.18896	1.41165
51	663	5.1289e-03	1.79e+00	1.25711	0.788264	0.859329	0.863852	0.87253	0.886835	0.889661	0.893108	0.908145	0.920284	0.925118	0.938946	0.951824	0.972412	1.00103	1.01224	1.01756	1.04957	1.10051	1.14604	1.19158	1.41346
52	676	5.1230e-03	1.80e+00	1.2645	0.78489	0.858169	0.86289	0.871067	0.882614	0.888275	0.892722	0.906186	0.917131	0.927672	0.936051	0.954979	0.970524	0.998382	1.0088	1.01648	1.04772	1.09968	1.14672	1.20862	1.41212
53	689	4.8743e-03	1.82e+00	1.26283	0.781224	0.856399	0.861325	0.872146	0.87962	0.8874	0.892775	0.908089	0.919377	0.924069	0.932955	0.9552	0.973471	1.00308	1.00639	1.01358	1.04647	1.10252	1.14458	1.21953	1.42158
54	702	4.6763e-03	1.83e+00	1.2646	0.777887	0.853863	0.858494	0.871562	0.876316	0.888338	0.893629	0.905946	0.917537	0.920197	0.929222	0.953137	0.973504	1.00067	1.00174	1.01065	1.04357	1.10655	1.14082	1.21562	1.4233
55	715	4.5809e-03	1.84e+00	1.26605	0.774585	0.853205	0.85859	0.872257	0.875493	0.886158	0.891357	0.903435	0.91617	0.917371	0.933912	0.951547	0.971945	0.998413	1.00515	1.01035	1.03926	1.10306	1.14059	1.20976	1.42529
56	728	4.6340e-03	1.86e+00	1.26936	0.77064	0.850258	0.857984	0.871282	0.873433	0.883888	0.890114	0.900319	0.911425	0.915171	0.937878	0.947801	0.97515	0.995407	1.00746	1.01785	1.03694	1.11047	1.13636	1.20591	1.4328
57	741	4.5489e-03	1.87e+00	1.27661	0.766796	0.848376	0.860536	0.867823	0.877862	0.883705	0.893432	0.898945	0.909166	0.912216	0.934266	0.945603	0.975103	1.00065	1.01411	1.01689	1.03363	1.11223	1.13283	1.19981	1.43581
58	754	4.4600e-03	1.89e+00	1.28165	0.764184	0.845346	0.857368	0.865121	0.874813	0.882779	0.891659	0.901451	0.906855	0.911667	0.930151	0.946354	0.975222	0.997939	1.0121	1.01379	1.03437	1.11046	1.13776	1.20323	1.44063
59	767	4.3639e-03	1.90e+00	1.28518	0.76023	0.843593	0.854613	0.862153	0.871754	0.881934	0.888598	0.899934	0.903409	0.908104	0.928579	0.946686	0.973555	0.998697	1.01038	1.01482	1.03353	1.10826	1.13763	1.20125	1.44175
60	780	4.1147e-03	1.91e+00	1.28763	0.756879	0.840211	0.853369	0.859025	0.86935	0.881981	0.886084	0.897983	0.902509	0.90861	0.933928	0.949955	0.971707	0.996181	1.00798	1.01057	1.03461	1.10708	1.14057	1.19755	1.44274
61	793	3.9509e-03	1.91e+00	1.28981	0.75331	0.837547	0.850807	0.858414	0.868923	0.879474	0.887698	0.896085	0.898095	0.906161	0.932207	0.948018	0.972492	0.994072	1.00643	1.00952	1.03161	1.1032	1.14138	1.19825	1.43863
62	806	3.7633e-03	1.92e+00	1.29461	0.749816	0.837155	0.847512	0.860511	0.867244	0.877208	0.884643	0.894086	0.896036	0.903877	0.929924	0.94478	0.968778	0.993301	1.00224	1.01061	1.03143	1.09948	1.14539	1.19625	1.43712
63	819	3.6623e-03	1.92e+00	1.29354	0.746102	0.835965	0.845054	0.862213	0.865847	0.876666	0.881044	0.896049	0.900017	0.901625	0.930412	0.942757	0.965982	0.995015	1.00087	1.00995	1.03015	1.1	1.15396	1.19301	1.43172
64	832	3.5369e-03	1.92e+00	1.29547	0.743652	0.835173	0.84487	0.860343	0.866297	0.873747	0.879144	0.892292	0.90016	0.907662	0.926863	0.940039	0.965954	0.991842	1.00157	1.01036	1.03387	1.09507	1.15833	1.19303	1.42959
65	845	3.4521e-03	1.93e+00	1.30241	0.739783	0.835147	0.842252	0.857684	0.863117	0.87218	0.875651	0.892975	0.896228	0.906072	0.927484	0.940866	0.967381	0.98899	1.00027	1.01102	1.03439	1.0915	1.15883	1.20084	1.42547
66	858	3.3799e-03	1.94e+00	1.31375	0.736263	0.833435	0.838724	0.857967	0.863022	0.869331	0.877323	0.889494	0.894224	0.904909	0.928003	0.937772	0.964492	0.988767	0.998827	1.01945	1.03985	1.08784	1.16236	1.20256	1.42991
67	871	3.2181e-03	1.94e+00	1.3153	0.732517	0.830482	0.836768	0.855436	0.860769	0.868083	0.87703	0.886845	0.893796	0.904146	0.927312	0.934665	0.960687	0.991346	0.996052	1.0217	1.03866	1.08862	1.15974	1.20958	1.42414
68	884	3.1069e-03	1.95e+00	1.31404	0.729639	0.829041	0.834608	0.851399	0.861063	0.864757	0.883172	0.885238	0.893994	0.908261	0.92452	0.932276	0.956232	0.990341	1.00047	1.02422	1.03416	1.08411	1.15579	1.21455	1.42199
69	897	2.8969e-03	1.96e+00	1.30583	0.725959	0.829113	0.831991	0.847254	0.858205	0.862544	0.880323	0.884895	0.89563	0.90813	0.922009	0.936131	0.953938	0.987854	0.998447	1.0216	1.03472	1.08084	1.15104	1.21668	1.42455
70	910	2.7939e-03	1.96e+00	1.30968	0.723735	0.827424	0.829922	0.846921	0.857379	0.860599	0.879495	0.883532	0.894474	0.906552	0.923484	0.937947	0.951241	0.986758	0.999448	1.02235	1.03084	1.07697	1.15216	1.21134	1.42154
71	923	2.7475e-03	1.98e+00	1.31058	0.720716	0.824221	0.827407	0.847229	0.855377	0.858607	0.877848	0.883189	0.891766	0.904405	0.923143	0.935041	0.952273	0.985986	1.00321	1.02111	1.03152	1.07486	1.14847	1.20687	1.4247
72	936	2.6813e-03	1.98e+00	1.30937	0.717285	0.820694	0.824707	0.844454	0.853521	0.856068	0.875195	0.88044	0.891233	0.903637	0.921778	0.933513	0.956522	0.989391	1.00062	1.02261	1.04	1.07191	1.14746	1.20527	1.42351
73	949	2.7357e-03	1.99e+00	1.31029	0.714211	0.820346	0.825869	0.841869	0.849749	0.854205	0.874517	0.879009	0.888659	0.901374	0.92698	0.934954	0.956578	0.986524	1.00161	1.01962	1.04407	1.07026	1.14342	1.20298	1.42028
74	962	2.7140e-03	2.00e+00	1.31652	0.710544	0.821716	0.822905	0.840097	0.846602	0.853298	0.872912	0.882156	0.88742	0.90019	0.924852	0.950287	0.958619	0.984905	1.0001	1.01927	1.04588	1.09072	1.14081	1.20774	1.41864
75	975	2.6798e-03	2.01e+00	1.32294	0.707309	0.819162	0.824275	0.837432	0.845004	0.85103	0.872907	0.881412	0.882981	0.899048	0.920685	0.950348	0.959041	0.987388	0.997539	1.01699	1.04385	1.09865	1.14334	1.20609	1.42193
76	988	2.6255e-03	2.02e+00	1.31536	0.703808	0.81723	0.820597	0.838877	0.84596	0.848708	0.870073	0.878196	0.886347	0.897107	0.921494	0.947691	0.960914	0.991232	0.995974	1.0132	1.03926	1.10752	1.14307	1.20286	1.42447
77	1001	2.5431e-03	2.03e+00	1.31976	0.700732	0.813717	0.817543	0.835028	0.842772	0.847381	0.867453	0.874225	0.88857	0.895411	0.923274	0.944558	0.959123	0.989495	0.995098	1.0175	1.04529	1.11814	1.14273	1.21061	1.42013
78	1014	2.4224e-03	2.04e+00	1.32208	0.697266	0.81134	0.814813	0.831755	0.841067	0.847494	0.864759	0.87032	0.888469	0.894682	0.919826	0.943615	0.956484	0.987655	0.995559	1.01869	1.05131	1.1198	1.13948	1.20742	1.42428
79	1027	2.4013e-03	2.05e+00	1.33321	0.694686	0.807868	0.811212	0.830053	0.83781	0.844688	0.865042	0.867268	0.887876	0.890597	0.919736	0.939789	0.956994	0.989835	0.993602	1.01669	1.05243	1.11998	1.14834	1.20763	1.42223
80	1040	2.4681e-03	2.06e+00	1.32929	0.691383	0.805456	0.810331	0.827261	0.835522	0.847378	0.862527	0.86545	0.887933	0.892784	0.915964	0.937348	0.954988	0.987287	1.00293	1.0176	1.05078	1.12467	1.15059	1.20844	1.42092
81	1053	2.5237e-03	2.07e+00	1.33455	0.688186	0.801936	0.811326	0.825864	0.836307	0.846175	0.861024	0.862588	0.886533	0.894251	0.91973	0.94202	0.954342	0.984565	1.01406	1.0159	1.04802	1.12444	1.14774	1.20526	1.42269
82	1066	2.5473e-03	2.08e+00	1.33617	0.685333	0.799549	0.808843	0.822696	0.835953	0.845601	0.859129	0.861282	0.883093	0.89049	0.918457	0.946299	0.955186	0.987045	1.01953	1.02291	1.04579	1.12066	1.14367	1.20877	1.42518
83	1079	2.4737e-03	2.09e+00	1.33435	0.683065	0.798971	0.808083	0.822601	0.835079	0.844804	0.857991	0.861526	0.879914	0.889034	0.918663	0.947586	0.952842	0.986111	1.01928	1.02853	1.04483	1.11875	1.14402	1.20767	1.42584
84	1092	2.4222e-03	2.09e+00	1.32925	0.680092	0.796217	0.804573	0.819864	0.833354	0.845353	0.857005	0.860697	0.87624	0.88534	0.914599	0.948497	0.951988	0.9832	1.01694	1.03233	1.04425	1.1256	1.14223	1.20367	1.42203
85	1105	2.4741e-03	2.10e+00	1.33343	0.677048	0.795671	0.8053	0.81614	0.829446	0.846166	0.855321	0.861802	0.877766	0.885818	0.91267	0.952947	0.96161	0.978738	1.0145	1.03384	1.04021	1.12332	1.1401	1.20344	1.42344
86	1118	2.5738e-03	2.13e+00	1.3441	0.673973	0.793324	0.803611	0.814954	0.827607	0.847717	0.852601	0.860186	0.874792	0.890239	0.917198	0.951312	0.961458	0.987613	1.012	1.03512	1.04515	1.12237	1.15628	1.19894	1.43831
87	1131	2.5774e-03	2.16e+00	1.35314	0.670587	0.795939	0.802451	0.81528	0.828646	0.845225	0.849737	0.859013	0.874778	0.891559	0.914013	0.952597	0.95862	0.992311	1.00849	1.03227	1.04116	1.12129	1.15437	1.20003	1.45026
88	1144	2.5603e-03	2.17e+00	1.35916	0.667571	0.796562	0.799793	0.812109	0.830781	0.843371	0.846363	0.862081	0.874114	0.888684	0.912677	0.949717	0.954693	0.991529	1.00841	1.04069	1.04329	1.12785	1.15185	1.19947	1.45196
89	1157	2.6010e-03	2.19e+00	1.35946	0.664765	0.794706	0.797241	0.81125	0.833008	0.840406	0.843685	0.865507	0.87426	0.891401	0.911041	0.946066	0.954055	0.990775	1.01326	1.0376	1.04116	1.12337	1.14961	1.20364	1.45392
90	1170	2.5666e-03	2.19e+00	1.35912	0.661532	0.793405	0.794515	0.810438	0.829685	0.838152	0.849547	0.863864	0.87902	0.891163	0.909709	0.945419	0.956898	0.990314	1.0219	1.0352	1.03714	1.1215	1.15028	1.20264	1.45065
91	1183	2.5360e-03	2.21e+00	1.36033	0.658693	0.791168	0.792027	0.809761	0.830202	0.834477	0.846517	0.868287	0.879532	0.89221	0.910213	0.945669	0.956492	0.989015	1.01818	1.03789	1.04245	1.12521	1.16057	1.20001	1.45387
92	1196	2.5190e-03	2.21e+00	1.36266	0.655317	0.788162	0.795565	0.808647	0.827906	0.836636	0.844093	0.867741	0.876844	0.890908	0.907207	0.942212	0.954505	0.987169	1.02129	1.03754	1.04369	1.12175	1.15844	1.20005	1.44929
93	1209	2.5489e-03	2.22e+00	1.3666	0.652041	0.784494	0.793625	0.806921	0.82904	0.842263	0.843437	0.869194	0.876953	0.889363	0.9031	0.945777	0.95464	0.983166	1.02136	1.03831	1.04758	1.1207	1.1549	1.19632	1.44797
94	1222	2.5360e-03	2.23e+00	1.36759	0.648783	0.782284	0.792746	0.803921	0.826293	0.841177	0.846975	0.865063	0.874102	0.888337	0.910978	0.945121	0.962116	0.9794	1.0194	1.03756	1.0597	1.12092	1.15456	1.1925	1.44392
95	1235	2.4719e-03	2.23e+00	1.36637	0.645496	0.779428	0.793077	0.799987	0.826478	0.840275	0.845152	0.865329	0.875332	0.888658	0.914869	0.942752	0.959862	0.976178	1.01648	1.04006	1.06549	1.12028	1.1543	1.18798	1.44104
96	1248	2.3713e-03	2.24e+00	1.35277	0.642337	0.779195	0.791814	0.796717	0.822865	0.837648	0.844933	0.865978	0.873928	0.88779	0.911838	0.943034	0.962605	0.974179	1.01305	1.03655	1.07004	1.12102	1.15109	1.18371	1.43692
97	1261	2.2299e-03	2.24e+00	1.35039	0.639195	0.776266	0.78911	0.795522	0.821224	0.835681	0.843323	0.865431	0.871241	0.888066	0.909538	0.951624	0.960525	0.971794	1.01266	1.0404	1.06812	1.11626	1.15396	1.18046	1.43227
98	1274	2.1513e-03	2.25e+00	1.35397	0.63607	0.775443	0.7858	0.805473	0.818912	0.832868	0.843811	0.86481	0.875912	0.884832	0.90716	0.951204	0.957454	0.969247	1.01231	1.04364	1.06582	1.11669	1.1516	1.17543	1.42958
99	1287	2.1652e-03	2.26e+00	1.34245	0.633449	0.772731	0.784035	0.802616	0.817542	0.829177	0.841231	0.863098	0.87686	0.88138	0.904024	0.952559	0.957629	0.9699	1.00989	1.04642	1.06593	1.119	1.15356	1.17365	1.42941
100	1300	2.1909e-03	2.26e+00	1.34158	0.63032	0.771657	0.781349	0.798947	0.815122	0.826841	0.837869	0.862668	0.87476	0.885541	0.907741	0.949838	0.96004	0.972703	1.00997	1.0485	1.065	1.11586	1.15252	1.17732	1.42696
101	1313	2.1861e-03	2.30e+00	1.33784	0.627071	0.768309	0.778989	0.796994	0.812285	0.826627	0.838045	0.860084	0.873482	0.888392	0.904029	0.947435	0.957126	0.974819	1.00652	1.04906	1.06359	1.11325	1.15004	1.17739	1.4453
102	1326	2.2307e-03	2.31e+00	1.33569	0.625939	0.768369	0.775612	0.796448	0.809082	0.827771	0.835359	0.858098	0.873144	0.886392	0.905675	0.943504	0.954889	0.979006	1.00418	1.0472	1.06047	1.11794	1.15032	1.17578	1.44524
103	1339	2.3310e-03	2.34e+00	1.33459	0.623172	0.765317	0.774285	0.793804	0.80665	0.825954	0.836032	0.854122	0.869713	0.88451	0.903179	0.93925	0.961958	0.978651	1.00179	1.04338	1.06259	1.11627	1.15738	1.17732	1.45639
104	1352	2.3281e-03	2.38e+00	1.33137	0.62003	0.763358	0.773116	0.794615	0.807139	0.823623	0.84226	0.8517	0.871648	0.880388	0.903252	0.936616	0.962197	0.975744	1.00486	1.04278	1.06171	1.11524	1.1675	1.18257	1.47561
105	1365	2.2878e-03	2.39e+00	1.33385	0.617263	0.761213	0.774724	0.792291	0.80447	0.826343	0.839744	0.850558	0.870888	0.88106	0.901345	0.933055	0.958367	0.975705	1.00229	1.03906	1.06408	1.11062	1.16731	1.18747	1.47702
106	1378	2.2748e-03	2.41e+00	1.33351	0.614357	0.758179	0.773216	0.791701	0.803214	0.827564	0.835898	0.8487	0.871747	0.879131	0.900564	0.929172	0.963849	0.976288	1.00096	1.03559	1.06971	1.11095	1.16718	1.18617	1.47913
107	1391	2.3352e-03	2.42e+00	1.33891	0.611706	0.754804	0.774025	0.788586	0.800938	0.826033	0.833161	0.847405	0.873522	0.875674	0.90478	0.928913	0.964744	0.974409	1.00067	1.03789	1.06812	1.1091	1.1703	1.18334	1.47758
